timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/17 19:26:30.405, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:26:35.407, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:26:40.408, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:26:45.409, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:26:50.411, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:26:55.412, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:00.414, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:05.415, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:10.416, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:15.418, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:20.419, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:25.421, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:30.422, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:35.423, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:40.425, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:45.426, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:50.427, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:27:55.429, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:00.430, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:05.431, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:10.433, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:15.434, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:20.436, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:25.437, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:30.438, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:35.440, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:40.441, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:45.442, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:50.444, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:28:55.445, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:00.447, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:05.449, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:10.450, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:15.451, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:20.453, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:25.454, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:30.455, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:35.457, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:40.458, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:45.460, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:50.461, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:29:55.462, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:00.464, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:05.465, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:10.466, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:15.468, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:20.469, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:25.470, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:30.472, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:35.473, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:40.475, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:45.476, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:50.477, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:30:55.479, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:00.480, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:05.482, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:10.483, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:15.484, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:20.485, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:25.487, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:30.488, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:35.489, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:40.491, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:45.492, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:50.493, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:31:55.495, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:00.496, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:05.497, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:10.499, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:15.500, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:20.502, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:25.503, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:30.504, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:35.506, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:40.507, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:45.509, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:50.510, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:32:55.511, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:00.513, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:05.514, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:10.515, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:15.517, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:20.518, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:25.520, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:30.521, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:35.522, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:40.524, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:45.525, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:50.526, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:33:55.528, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:00.529, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:05.531, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:10.532, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:15.533, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:20.535, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:25.536, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:30.538, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:35.539, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:40.540, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:45.542, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:50.543, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:34:55.544, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:00.546, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:05.547, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:10.548, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:15.550, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:20.551, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:25.552, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:30.554, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:35.555, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:40.556, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:45.558, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:50.559, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:35:55.560, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:00.561, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:05.563, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:10.564, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:15.566, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:20.567, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:25.568, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:30.570, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:35.571, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:40.572, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:45.574, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:50.575, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:36:55.576, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:00.578, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:05.579, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:10.581, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:15.582, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:20.583, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:25.585, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:30.586, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:35.588, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:40.589, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:45.590, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:50.592, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:37:55.593, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:00.594, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:05.596, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:10.597, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:15.599, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:20.600, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 19:38:25.601, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
